,Time,humidity,temperature,vpp_sum1,vpp_sum2,delay_slow,delay_fast,delay_pp_slow,delay_pp_fast,Ch1_word,Ch2_word,Ch1_Amp,Ch2_Amp
0,2022/12/19 10:44:16,19.12689208984375,23.161773681640625,631478.0,1115607.0,4148.392593356388,1453.8343433051732,0.0,0.0,3270801547573906.0,1629580842207640.0,25.0,21.0
1,2022/12/19 10:44:18,18.99871826171875,23.324661254882812,634824.0,1113971.0,4122.45966137488,1461.2639993417433,0.0,0.0,3270731455554073.0,1629545920916620.0,25.0,21.0
2,2022/12/19 10:44:21,18.89190673828125,23.388748168945312,636527.0,1113801.0,4097.757586861481,1466.319225275497,0.0,0.0,3270681674618318.0,1629521119026920.0,25.0,21.0
3,2022/12/19 10:44:24,18.7957763671875,23.54095458984375,638009.0,1113092.0,4081.0727764402236,1469.6205855658545,0.0,0.0,3270651240739379.0,1629505956240260.0,25.0,21.0
4,2022/12/19 10:44:26,18.670654296875,23.607711791992188,638265.0,1112850.0,4072.8415933811248,1472.230935909237,0.0,0.0,3270633874668776.0,1629497304105440.0,25.0,21.0
5,2022/12/19 10:44:29,18.57757568359375,23.75457763671875,638030.0,1113293.0,4070.4911965963283,1471.0830128570542,0.0,0.0,3270622955391498.0,1629491863896120.0,25.0,21.0
6,2022/12/19 10:44:32,18.4783935546875,23.815994262695312,638360.0,1113147.0,4070.0361156492418,1472.6350218864363,0.0,0.0,3270613876982312.0,1629487340845280.0,25.0,21.0
7,2022/12/19 10:44:35,18.38836669921875,23.909454345703125,637146.0,1113266.0,4070.16082968095,1471.2773270725247,0.0,0.0,3270605154999708.0,1629482995373520.0,25.0,21.0
8,2022/12/19 10:44:37,18.304443359375,24.016265869140625,637689.0,1113211.0,4070.496031343301,1471.168476028868,0.0,0.0,3270596335338975.0,1629478601236500.0,25.0,21.0
9,2022/12/19 10:44:40,18.23883056640625,24.080352783203125,638600.0,1112863.0,4070.609994886754,1470.5116897049384,0.0,0.0,3270587253143033.0,1629474076299020.0,25.0,21.0
10,2022/12/19 10:44:43,18.1243896484375,24.187164306640625,636974.0,1112201.0,4070.6445290782785,1469.4540837729764,0.0,0.0,3270578081689127.0,1629469506891380.0,25.0,21.0
11,2022/12/19 10:44:45,18.05877685546875,24.307327270507812,637929.0,1112106.0,4070.3796096773676,1469.443035508145,0.0,0.0,3270568883187285.0,1629464924007900.0,25.0,21.0
12,2022/12/19 10:44:48,17.9443359375,24.33135986328125,637532.0,1112456.0,4070.366314333158,1468.9654219511976,0.0,0.0,3270559892174719.0,1629460444499860.0,25.0,21.0
13,2022/12/19 10:44:51,17.87109375,24.472885131835938,638107.0,1111616.0,4069.5348303986057,1468.3627203566139,0.0,0.0,3270550911575170.0,1629455970179800.0,25.0,21.0
14,2022/12/19 10:44:53,17.79937744140625,24.504928588867188,637746.0,1112022.0,4069.301352239132,1468.8054928351867,0.0,0.0,3270542582207171.0,1629451820316740.0,25.0,21.0
15,2022/12/19 10:44:56,17.72918701171875,24.550323486328125,637140.0,1112719.0,4068.4538544264287,1469.217910501834,0.0,0.0,3270534435702732.0,1629447761560080.0,25.0,21.0
16,2022/12/19 10:44:59,17.63916015625,24.593048095703125,638019.0,1111559.0,4067.877797610885,1468.8020075434697,0.0,0.0,3270526952972278.0,1629444033509320.0,25.0,21.0
17,2022/12/19 10:45:02,17.584228515625,24.699859619140625,637184.0,1111904.0,4067.9469969632037,1468.420323066628,0.0,0.0,3270519921418515.0,1629440530244100.0,25.0,21.0
18,2022/12/19 10:45:04,17.535400390625,24.750595092773438,637282.0,1111807.0,4068.3042068539835,1467.5833884443919,0.0,0.0,3270512835666877.0,1629436999976380.0,25.0,21.0
